time_s,tl_phase,avg_wait_time_s,total_queue_vehicles,throughput_veh_per_min,completed_vehicles,emergency_vehicles_waiting,ACH_N2J_0_wait_s,ACH_N2J_0_queue,ACH_N2J_1_wait_s,ACH_N2J_1_queue,ACH_S2J_0_wait_s,ACH_S2J_0_queue,ACH_S2J_1_wait_s,ACH_S2J_1_queue,AGG_E2J_0_wait_s,AGG_E2J_0_queue,AGG_E2J_1_wait_s,AGG_E2J_1_queue,GUG_W2J_0_wait_s,GUG_W2J_0_queue
1,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
3,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
4,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
5,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
6,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
7,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
9,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
10,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
11,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
12,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
13,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
14,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
15,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
16,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
17,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
18,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
19,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
20,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
21,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
22,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
23,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
24,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
25,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
26,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
27,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
28,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
29,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
30,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
31,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
32,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
33,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
34,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
35,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
36,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
37,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
38,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
39,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
40,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
41,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
42,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
43,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
44,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
45,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
46,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
47,NS_GREEN,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
48,NS_GREEN,0.143,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0
49,NS_GREEN,0.286,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1,0.0,0,0.0,0
50,NS_GREEN,0.571,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,1,1.0,1,0.0,0
51,NS_GREEN,0.857,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,1,2.0,1,0.0,0
52,NS_GREEN,1.143,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,1,3.0,1,0.0,0
53,NS_GREEN,1.429,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,1,4.0,1,0.0,0
54,NS_GREEN,1.714,2,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,1,5.0,1,0.0,0
55,NS_GREEN,2.143,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,2,6.0,1,0.0,0
56,NS_GREEN,2.714,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,12.0,3,7.0,1,0.0,0
57,NS_GREEN,3.429,5,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,16.0,4,8.0,1,0.0,0
58,NS_GREEN,4.143,5,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,20.0,4,9.0,1,0.0,0
59,NS_GREEN,5.0,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,24.0,4,10.0,1,1.0,1
60,NS_GREEN,6.0,7,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,29.0,5,11.0,1,2.0,1
61,NS_YELLOW,7.0,7,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,34.0,5,12.0,1,3.0,1
62,NS_YELLOW,8.0,7,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39.0,5,13.0,1,4.0,1
63,NS_YELLOW,9.143,8,0,0,0,0.0,0,1.0,1,0.0,0,0.0,0,44.0,5,14.0,1,5.0,1
64,EW_GREEN,5.0,6,0,0,0,1.0,1,2.0,1,0.0,0,0.0,0,32.0,4,0.0,0,0.0,0
65,EW_GREEN,4.286,5,0,0,0,2.0,1,3.0,1,0.0,0,0.0,0,25.0,3,0.0,0,0.0,0
66,EW_GREEN,3.429,4,0,0,0,3.0,1,4.0,1,0.0,0,0.0,0,17.0,2,0.0,0,0.0,0
67,EW_GREEN,2.571,4,0,0,0,4.0,1,5.0,1,0.0,0,0.0,0,9.0,2,0.0,0,0.0,0
68,EW_GREEN,1.857,3,0,0,0,5.0,1,6.0,1,0.0,0,0.0,0,2.0,1,0.0,0,0.0,0
69,EW_GREEN,1.857,2,0,0,0,6.0,1,7.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
70,EW_GREEN,2.143,2,0,0,0,7.0,1,8.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
71,EW_GREEN,2.857,5,0,0,0,9.0,2,10.0,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0
72,EW_GREEN,3.571,5,0,0,0,11.0,2,12.0,2,2.0,1,0.0,0,0.0,0,0.0,0,0.0,0
73,EW_GREEN,4.571,7,0,0,0,13.0,2,15.0,3,4.0,2,0.0,0,0.0,0,0.0,0,0.0,0
74,EW_GREEN,5.571,7,0,0,0,15.0,2,18.0,3,6.0,2,0.0,0,0.0,0,0.0,0,0.0,0
75,EW_GREEN,6.571,7,0,0,0,17.0,2,21.0,3,8.0,2,0.0,0,0.0,0,0.0,0,0.0,0
76,EW_GREEN,7.571,7,1,1,0,19.0,2,24.0,3,10.0,2,0.0,0,0.0,0,0.0,0,0.0,0
77,EW_GREEN,8.571,7,1,1,0,21.0,2,27.0,3,12.0,2,0.0,0,0.0,0,0.0,0,0.0,0
78,EW_GREEN,9.714,8,1,1,0,23.0,2,30.0,3,14.0,2,1.0,1,0.0,0,0.0,0,0.0,0
79,EW_GREEN,10.857,8,1,1,0,25.0,2,33.0,3,16.0,2,2.0,1,0.0,0,0.0,0,0.0,0
80,EW_GREEN,12.143,9,1,1,0,27.0,2,37.0,4,18.0,2,3.0,1,0.0,0,0.0,0,0.0,0
81,EW_GREEN,13.429,9,1,1,0,29.0,2,41.0,4,20.0,2,4.0,1,0.0,0,0.0,0,0.0,0
82,EW_GREEN,14.714,9,2,2,0,31.0,2,45.0,4,22.0,2,5.0,1,0.0,0,0.0,0,0.0,0
83,EW_GREEN,16.143,10,2,2,0,34.0,3,49.0,4,24.0,2,6.0,1,0.0,0,0.0,0,0.0,0
84,EW_GREEN,17.571,10,2,2,0,37.0,3,53.0,4,26.0,2,7.0,1,0.0,0,0.0,0,0.0,0
85,EW_GREEN,19.143,11,3,3,0,40.0,3,57.0,4,28.0,2,9.0,2,0.0,0,0.0,0,0.0,0
86,EW_GREEN,20.857,12,4,4,0,44.0,4,61.0,4,30.0,2,11.0,2,0.0,0,0.0,0,0.0,0
87,EW_GREEN,22.571,12,4,4,0,48.0,4,65.0,4,32.0,2,13.0,2,0.0,0,0.0,0,0.0,0
88,EW_GREEN,24.429,13,5,5,0,52.0,4,70.0,5,34.0,2,15.0,2,0.0,0,0.0,0,0.0,0
89,EW_GREEN,26.286,13,5,5,0,56.0,4,75.0,5,36.0,2,17.0,2,0.0,0,0.0,0,0.0,0
90,EW_GREEN,28.286,14,5,5,0,61.0,5,80.0,5,38.0,2,19.0,2,0.0,0,0.0,0,0.0,0
91,EW_GREEN,30.286,14,6,6,0,66.0,5,85.0,5,40.0,2,21.0,2,0.0,0,0.0,0,0.0,0
92,EW_GREEN,32.286,14,7,7,0,71.0,5,90.0,5,42.0,2,23.0,2,0.0,0,0.0,0,0.0,0
93,EW_GREEN,34.286,14,7,7,0,76.0,5,95.0,5,44.0,2,25.0,2,0.0,0,0.0,0,0.0,0
94,EW_YELLOW,36.571,16,7,7,0,82.0,6,100.0,5,46.0,2,28.0,3,0.0,0,0.0,0,0.0,0
95,EW_YELLOW,38.857,16,7,7,0,88.0,6,105.0,5,48.0,2,31.0,3,0.0,0,0.0,0,0.0,0
96,EW_YELLOW,41.143,16,8,8,0,94.0,6,110.0,5,50.0,2,34.0,3,0.0,0,0.0,0,0.0,0
97,NS_GREEN,27.0,13,8,8,0,67.0,6,80.0,4,25.0,1,17.0,2,0.0,0,0.0,0,0.0,0
98,NS_GREEN,15.429,11,10,10,0,45.0,5,57.0,4,1.0,1,5.0,1,0.0,0,0.0,0,0.0,0
99,NS_GREEN,9.571,7,10,10,0,33.0,4,34.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
100,NS_GREEN,5.429,5,10,10,0,22.0,3,16.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
